ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Description,Sic,Doubt
sv-24d1d29bb0313353e86d8976a9460d3d-1,,sv,24d1d29bb0313353e86d8976a9460d3d,kté,kté,,,,,,,,[kill (1)],false,false
wi-5978cbb2a7043bf4e1b00289916b3dcb-1,,wi,5978cbb2a7043bf4e1b00289916b3dcb,kiikǰé,kiikǰé,,,,,,,,kill an enemy in warfare,false,false
wi-24d1d29bb0313353e86d8976a9460d3d-1,,wi,24d1d29bb0313353e86d8976a9460d3d,kiikje,kiikje,,,,,,,,[kill (1)],false,false
da-24d1d29bb0313353e86d8976a9460d3d-1,,da,24d1d29bb0313353e86d8976a9460d3d,kté,kté,,,,,,,,[kill (1)],false,false
bi-b006ce5d94a0cae8bccee0f06317899f-2,,bi,b006ce5d94a0cae8bccee0f06317899f,"kte, kĭtĕ´, kitĕ´",kte,,,,,,,,"hit, shoot at",false,false
pse-24d1d29bb0313353e86d8976a9460d3d-1,,pse,24d1d29bb0313353e86d8976a9460d3d,*kité•,*kité•,,,,,,,,[kill (1)],false,false
st-24d1d29bb0313353e86d8976a9460d3d-1,,st,24d1d29bb0313353e86d8976a9460d3d,kté,kté,,,,,,,,[kill (1)],false,false
pbo-24d1d29bb0313353e86d8976a9460d3d-1,,pbo,24d1d29bb0313353e86d8976a9460d3d,*kithé,*kithé,,,,,,,,[kill (1)],false,false
pda-24d1d29bb0313353e86d8976a9460d3d-1,,pda,24d1d29bb0313353e86d8976a9460d3d,*kté,*kté,,,,,,,,[kill (1)],false,false
psi-a442b5469d33091d0d022b38181dd88f-1,,psi,a442b5469d33091d0d022b38181dd88f,*yeSE,*yeSE,,,,,,,,kettle,false,false
ma-7281e5539b23f5648145bce7bb2795b4-1,,ma,7281e5539b23f5648145bce7bb2795b4,"wérexE, wérex",wérexE,,,,,,,,"bucket, container",false,false
la-a442b5469d33091d0d022b38181dd88f-1,,la,a442b5469d33091d0d022b38181dd88f,čhéɣa,čhéɣa,,,,,,,,kettle,false,false
ch-9b07222d682e0ff319cc7ba05f126c67-2,,ch,9b07222d682e0ff319cc7ba05f126c67,déxe,déxe,,,,,,,,"kettle, bucket",false,false
ca-c2bfd01762cfbe4e34cc97b9769b4238-1,,ca,c2bfd01762cfbe4e34cc97b9769b4238,yəskuʔ,yəskuʔ,,,,,,,,bucket,false,false
tu-a442b5469d33091d0d022b38181dd88f-1,,tu,a442b5469d33091d0d022b38181dd88f,yesíñk,yesíñk,,,,,,,,kettle,false,false
tu-dd0404a888fdae042262f6dc9327e2fe-1,,tu,dd0404a888fdae042262f6dc9327e2fe,yesīŋk,yesīŋk,,,,,,,,[kettle],false,false
bi-46a42a247f7bca3c3f03cf72486875b7-1,,bi,46a42a247f7bca3c3f03cf72486875b7,yĕskạsáⁿ,yĕskạsáⁿ,,,,,,,,"tin, a tin bucket",false,false
wi-a442b5469d33091d0d022b38181dd88f-1,,wi,a442b5469d33091d0d022b38181dd88f,téex,téex,,,,,,,,kettle,false,false
wi-dd0404a888fdae042262f6dc9327e2fe-1,,wi,dd0404a888fdae042262f6dc9327e2fe,teex,teex,,,,,,,,[kettle],false,false
da-9ce6f068b56e4f6195a73aac5326240b-1,,da,9ce6f068b56e4f6195a73aac5326240b,ćéġa,ćéġa,,,,,,,,"kettle, pot, pail, bucket",false,false
ks-a442b5469d33091d0d022b38181dd88f-1,,ks,a442b5469d33091d0d022b38181dd88f,ǰé•ɣe,ǰé•ɣe,,,,,,,,kettle,false,false
pch-dd0404a888fdae042262f6dc9327e2fe-1,,pch,dd0404a888fdae042262f6dc9327e2fe,*wiráxa,*wiráxa,,,,,,,,[kettle],false,false
hi-4d6e75762301ae81d8b9c23de9533499-1,,hi,4d6e75762301ae81d8b9c23de9533499,wiráxa,wiráxa,,,,,,,,"kettle, pot, pail",false,false
hi-dd0404a888fdae042262f6dc9327e2fe-1,,hi,dd0404a888fdae042262f6dc9327e2fe,miráxa,miráxa,,,,,,,,[kettle],false,false
pma-dd0404a888fdae042262f6dc9327e2fe-1,,pma,dd0404a888fdae042262f6dc9327e2fe,*:wrexE,*:wrexE,,,,,,,,[kettle],false,false
pdh-dd0404a888fdae042262f6dc9327e2fe-1,,pdh,dd0404a888fdae042262f6dc9327e2fe,*Ré•ɣe,*Ré•ɣe,,,,,,,,[kettle],false,false
cr-f6522f95c8d3c7d4743598a0d0ed5995-1,,cr,f6522f95c8d3c7d4743598a0d0ed5995,biláxa,biláxa,,,,,,,,"bucket, pail, drum",false,false
pse-dd0404a888fdae042262f6dc9327e2fe-1,,pse,dd0404a888fdae042262f6dc9327e2fe,*yes-,*yes-,,,,,,,,[kettle],false,false
op-a442b5469d33091d0d022b38181dd88f-2,,op,a442b5469d33091d0d022b38181dd88f,néɣe,néɣe,,,,,,,,kettle,false,false
os-cb4241354e0675d9d1c35d750ae93ef3-1,,os,cb4241354e0675d9d1c35d750ae93ef3,ṭséxe,ṭséxe,,,,,,,,"kettle, pot for cooking",false,false
pda-dd0404a888fdae042262f6dc9327e2fe-1,,pda,dd0404a888fdae042262f6dc9327e2fe,*čhéɣa,*čhéɣa,,,,,,,,[kettle],false,false
pwc-dd0404a888fdae042262f6dc9327e2fe-1,,pwc,dd0404a888fdae042262f6dc9327e2fe,*Ré•xe,*Ré•xe,,,,,,,,[kettle],false,false
pmv-46201cb401e785abde55b35f14161ce6-1,,pmv,46201cb401e785abde55b35f14161ce6,*su,*su,,,,,,,,"[kernel, seed]",false,false
psi-46201cb401e785abde55b35f14161ce6-1,,psi,46201cb401e785abde55b35f14161ce6,*sú•,*sú•,,,,,,,,"[kernel, seed]",false,false
qu-fe4c0f30aa359c41d9f9a5f69c8c4192-1,,qu,fe4c0f30aa359c41d9f9a5f69c8c4192,si,si,,,,,,,,seed,false,false
bi-46201cb401e785abde55b35f14161ce6-1,,bi,46201cb401e785abde55b35f14161ce6,"sú, súya",sú,,,,,,,,"[kernel, seed]",false,false
la-fe4c0f30aa359c41d9f9a5f69c8c4192-1,,la,fe4c0f30aa359c41d9f9a5f69c8c4192,sú,sú,,,,,,,,seed,false,false
ch-fe4c0f30aa359c41d9f9a5f69c8c4192-1,,ch,fe4c0f30aa359c41d9f9a5f69c8c4192,θú,θú,,,,,,,,seed,false,false
of-46201cb401e785abde55b35f14161ce6-1,,of,46201cb401e785abde55b35f14161ce6,ĭ´fhu,ĭ´fhu,,,,,,,,"[kernel, seed]",false,false
tu-f19bd0844e53369373385609e28dbf84-1,,tu,f19bd0844e53369373385609e28dbf84,tasūye; tasūi,tasūye,,,,,,,,eye,false,false
tu-96e89a298e0a9f469b9ae458d6afae9f-2,,tu,96e89a298e0a9f469b9ae458d6afae9f,"pasūye, pasūi",pasūye,,,,,,,,head,false,false
sv-46201cb401e785abde55b35f14161ce6-1,,sv,46201cb401e785abde55b35f14161ce6,su,su,,,,,,,,"[kernel, seed]",false,false
wi-fe4c0f30aa359c41d9f9a5f69c8c4192-1,,wi,fe4c0f30aa359c41d9f9a5f69c8c4192,súu,súu,,,,,,,,seed,false,false
wi-46201cb401e785abde55b35f14161ce6-1,,wi,46201cb401e785abde55b35f14161ce6,suu,suu,,,,,,,,"[kernel, seed]",false,false
pse-46201cb401e785abde55b35f14161ce6-1,,pse,46201cb401e785abde55b35f14161ce6,*isú•,*isú•,,,,,,,,"[kernel, seed]",false,false
ks-fe4c0f30aa359c41d9f9a5f69c8c4192-1,,ks,fe4c0f30aa359c41d9f9a5f69c8c4192,sü,sü,,,,,,,,seed,false,false
pch-46201cb401e785abde55b35f14161ce6-1,,pch,46201cb401e785abde55b35f14161ce6,*cu•,*cu•,,,,,,,,"[kernel, seed]",false,false
hi-67cd61f04360333a14ed6c4f5b00c097-1,,hi,67cd61f04360333a14ed6c4f5b00c097,cú•wi,cú•wi,,,,,,,,"seed, pit",false,false
hi-4c3712efb78a5f3b5738668a8043caf7-1,,hi,4c3712efb78a5f3b5738668a8043caf7,tsu•wa,tsu•wa,,,,,,,,seeds,false,false
hi-7f77341a2233880c07a44601cbb1f976-1,,hi,7f77341a2233880c07a44601cbb1f976,wá•cu,wá•cu,,,,,,,,"berry, chokecherry",false,false
hi-46201cb401e785abde55b35f14161ce6-1,,hi,46201cb401e785abde55b35f14161ce6,má•cu,má•cu,,,,,,,,"[kernel, seed]",false,false
pwc-46201cb401e785abde55b35f14161ce6-1,,pwc,46201cb401e785abde55b35f14161ce6,*su•,*su•,,,,,,,,"[kernel, seed]",false,false
pdh-46201cb401e785abde55b35f14161ce6-1,,pdh,46201cb401e785abde55b35f14161ce6,*sü,*sü,,,,,,,,"[kernel, seed]",false,false
cr-c7a4476fc64b75ead800da9ea2b7d072-1,,cr,c7a4476fc64b75ead800da9ea2b7d072,baáchuukaata,baáchuukaata,,,,,,,,cherry,false,false
cr-fb2d29be3ac0e94933ec0f619c5c6585-1,,cr,fb2d29be3ac0e94933ec0f619c5c6585,baáčuu,baáčuu,,,,,,,,chokecherry,false,false
pbo-46201cb401e785abde55b35f14161ce6-1,,pbo,46201cb401e785abde55b35f14161ce6,*isú,*isú,,,,,,,,"[kernel, seed]",false,false
os-d3a34506807121d5d4b691d0f2e29be0-1,,os,d3a34506807121d5d4b691d0f2e29be0,uçú,uçú,,,,,,,,"grain, seed",false,false
os-3fe0ee6b090efec0de88514d14b60f4e-1,,os,3fe0ee6b090efec0de88514d14b60f4e,watóⁿçu,watóⁿçu,,,,,,,,squash seed,false,false
op-fe4c0f30aa359c41d9f9a5f69c8c4192-1,,op,fe4c0f30aa359c41d9f9a5f69c8c4192,sí,sí,,,,,,,,seed,false,false
pmv-96ec3916cda2f8c74d61174e062acec2-1,,pmv,96ec3916cda2f8c74d61174e062acec2,*xą́te,*xą́te,,,,,,,,"[juniper, red cedar]",false,false
psi-96ec3916cda2f8c74d61174e062acec2-1,,psi,96ec3916cda2f8c74d61174e062acec2,*xąte,*xąte,,,,,,,,"[juniper, red cedar]",false,false
ma-c75736af3974c97bdc88ddda946d59fa-1,,ma,c75736af3974c97bdc88ddda946d59fa,óxtąre ~ óxtą,óxtąre ~ óxtą,,,,,,,,cedar,false,false
ma-1299b03eadace1f38b6a04b4b248266b-1,,ma,1299b03eadace1f38b6a04b4b248266b,oxtą́,oxtą́,,,,,,,,pine tree?,false,false
ma-bf4c90875c9e8baa67e519f8741f5b66-1,,ma,bf4c90875c9e8baa67e519f8741f5b66,oxtą́•,oxtą́•,,,,,,,,sage?,false,false
la-c75736af3974c97bdc88ddda946d59fa-1,,la,c75736af3974c97bdc88ddda946d59fa,xąté,xąté,,,,,,,,cedar,false,false
da-c75736af3974c97bdc88ddda946d59fa-1,,da,c75736af3974c97bdc88ddda946d59fa,ḣaŋté,ḣaŋté,,,,,,,,cedar,false,false
ks-c75736af3974c97bdc88ddda946d59fa-1,,ks,c75736af3974c97bdc88ddda946d59fa,xą́ǰe,xą́ǰe,,,,,,,,cedar,false,false
pma-96ec3916cda2f8c74d61174e062acec2-1,,pma,96ec3916cda2f8c74d61174e062acec2,*oxtą•re,*oxtą•re,,,,,,,,"[juniper, red cedar]",false,false
qu-c75736af3974c97bdc88ddda946d59fa-1,,qu,c75736af3974c97bdc88ddda946d59fa,xątté,xątté,,,,,,,,cedar,false,false
qu-c75736af3974c97bdc88ddda946d59fa-2,,qu,c75736af3974c97bdc88ddda946d59fa,xǫttéhi,xǫttéhi,,,,,,,,cedar,false,false
os-8248be73b7938550ee4c676f5cfd83a1-1,,os,8248be73b7938550ee4c676f5cfd83a1,xoⁿ´dse,xoⁿ´dse,,,,,,,,red cedar,false,false
pda-96ec3916cda2f8c74d61174e062acec2-1,,pda,96ec3916cda2f8c74d61174e062acec2,*xąté,*xąté,,,,,,,,"[juniper, red cedar]",false,false
op-f84cc00180cb8b3c6aa1c70f67ab4992-1,,op,f84cc00180cb8b3c6aa1c70f67ab4992,áxoⁿdepa,áxoⁿdepa,,,,,,,,wrist guard,false,false
pmv-1ecd1cc65ec0fc939676626097095243-1,,pmv,1ecd1cc65ec0fc939676626097095243,*aʔų,*aʔų,,,,,,,,[jump over],false,false
ch-7f5f6fe999f49072cb704d71beebe83d-1,,ch,7f5f6fe999f49072cb704d71beebe83d,atʔą́we,atʔą́we,,,,,,,,jump over,false,false
la-064fa6976f1b3625246b20fa6b5580c8-1,,la,064fa6976f1b3625246b20fa6b5580c8,aʔųą,aʔųą,,,,,,,,pass over,false,false
wi-ba535ef5a9f7b8bc875812bb081286bb-1,,wi,ba535ef5a9f7b8bc875812bb081286bb,tʔąąp,tʔąąp,,,,,,,,jump,false,false
wi-a1dbade68d6065ee559748807ed23188-1,,wi,a1dbade68d6065ee559748807ed23188,t’ąąp,t’ąąp,,,,,,,,"come into a village suddenly, as a war party",false,false
wi-1ecd1cc65ec0fc939676626097095243-1,,wi,1ecd1cc65ec0fc939676626097095243,hotʔąp,hotʔąp,,,,,,,,[jump over],false,false
wi-1ecd1cc65ec0fc939676626097095243-2,,wi,1ecd1cc65ec0fc939676626097095243,hot’ąp,hot’ąp,,,,,,,,[jump over],false,false
pch-1ecd1cc65ec0fc939676626097095243-1,,pch,1ecd1cc65ec0fc939676626097095243,*tʔąpe,*tʔąpe,,,,,,,,[jump over],false,false
hi-28b3da6a4cad283dd294dd51d476084c-2,,hi,28b3da6a4cad283dd294dd51d476084c,uʔa•,uʔa•,,,,,,,,climb,false,false
op-ba535ef5a9f7b8bc875812bb081286bb-1,,op,ba535ef5a9f7b8bc875812bb081286bb,uáⁿsi,uáⁿsi,,,,,,,,jump,false,false
op-7f5f6fe999f49072cb704d71beebe83d-1,,op,7f5f6fe999f49072cb704d71beebe83d,aáⁿsu-,aáⁿsu-,,,,,,,,jump over,false,false
pmv-31e76f2cffbf8489c2b559e72e83ece4-1,,pmv,31e76f2cffbf8489c2b559e72e83ece4,*psíkE,*psíkE,,,,,,,,[jump],false,false
psi-31e76f2cffbf8489c2b559e72e83ece4-1,,psi,31e76f2cffbf8489c2b559e72e83ece4,*psí-kE,*psí-kE,,,,,,,,[jump],false,false
ma-f7f3839a430100f0cc9d09ea5fdc151b-1,,ma,f7f3839a430100f0cc9d09ea5fdc151b,pšik,pšik,,,,,,,,to push,false,false
ma-f911454bd338ace97ca7bd006cd15a89-1,,ma,f911454bd338ace97ca7bd006cd15a89,rápšikoʔš,rápšikoʔš,,,,,,,,he pushes away by foot,false,false
bi-4ed3e4ef7374e1a65528b0d317163619-1,,bi,4ed3e4ef7374e1a65528b0d317163619,"ptce, pĭtcĕ´, ptcedí, pĭtcédi",ptce,,,,,,,,"jump, leap, as a grasshopper, sturgeon, etc.",false,false
bi-31e76f2cffbf8489c2b559e72e83ece4-1,,bi,31e76f2cffbf8489c2b559e72e83ece4,"ptcedí, pĭtcédi",ptcedí,,,,,,,,[jump],false,false
la-ba535ef5a9f7b8bc875812bb081286bb-1,,la,ba535ef5a9f7b8bc875812bb081286bb,psíča,psíča,,,,,,,,jump,false,false
la-059e29be594cd328fed22f5ee46b445a-1,,la,059e29be594cd328fed22f5ee46b445a,"-psípsiča, pa-",-psípsiča,,,,,,,,push and make fly as chips,false,false
la-4ddd29425f530269ed889c5819cdad93-1,,la,4ddd29425f530269ed889c5819cdad93,"-psiča, aká-",-psiča,,,,,,,,"make jump etc. on by striking, as by splashing water on one",false,false
la-e54c6e734211554492865a7553980e37-1,,la,e54c6e734211554492865a7553980e37,"-psíča, na-",-psíča,,,,,,,,"skip, hop, jump around",false,false
la-5b114383f248acb35eebeb4606b52064-1,,la,5b114383f248acb35eebeb4606b52064,"-psíča, wa-",-psíča,,,,,,,,make chips fly,false,false
la-753eb16ca295db23636912e959f133ef-1,,la,753eb16ca295db23636912e959f133ef,"-psiča, wayú-",-psiča,,,,,,,,make jump,false,false
la-7cbb2f57053a4233c666054e45a1512b-1,,la,7cbb2f57053a4233c666054e45a1512b,"-psíča, ya-",-psíča,,,,,,,,cause to skip or jump by biting,false,false
sv-31e76f2cffbf8489c2b559e72e83ece4-1,,sv,31e76f2cffbf8489c2b559e72e83ece4,psíča,psíča,,,,,,,,[jump],false,false
wi-b49e5d86fbc85bb12aa92e606b9ae928-1,,wi,b49e5d86fbc85bb12aa92e606b9ae928,nąąsík,nąąsík,,,,,,,,"use feet to control something, stop something rolling with the foot",false,false
wi-675143a0844344b586ca2859083a9cd3-1,,wi,675143a0844344b586ca2859083a9cd3,nąąsik,nąąsik,,,,,,,,"be agile, energetic",false,false
wi-242c02e0342f8883e5c4c2cc0c264aa3-1,,wi,242c02e0342f8883e5c4c2cc0c264aa3,wasisík,wasisík,,,,,,,,any active game,false,false
wi-31e76f2cffbf8489c2b559e72e83ece4-1,,wi,31e76f2cffbf8489c2b559e72e83ece4,wasisik,wasisik,,,,,,,,[jump],false,false
wi-31e76f2cffbf8489c2b559e72e83ece4-2,,wi,31e76f2cffbf8489c2b559e72e83ece4,kíisik,kíisik,,,,,,,,[jump],false,false
wi-31e76f2cffbf8489c2b559e72e83ece4-3,,wi,31e76f2cffbf8489c2b559e72e83ece4,kiisik,kiisik,,,,,,,,[jump],false,false
st-31e76f2cffbf8489c2b559e72e83ece4-1,,st,31e76f2cffbf8489c2b559e72e83ece4,pθíǰa ~ pθíya,pθíǰa ~ pθíya,,,,,,,,[jump],false,false
ks-97d20422af3b59ec407027d59a6ecc44-1,,ks,97d20422af3b59ec407027d59a6ecc44,wasísige,wasísige,,,,,,,,"active, as a warrior",false,false
ks-28e6dc19274533e911ecc1ba85029d3f-1,,ks,28e6dc19274533e911ecc1ba85029d3f,nąsísige,nąsísige,,,,,,,,dart rapidly,false,false
ks-039e042dff215ad73236a2a042dba526-1,,ks,039e042dff215ad73236a2a042dba526,nąsíge,nąsíge,,,,,,,,kick aside,false,false
ks-24b78994e17b823ddfe622579399dbac-1,,ks,24b78994e17b823ddfe622579399dbac,basíge,basíge,,,,,,,,"knock aside, make fly as water",false,false
ks-2a61fda52de2460eecfa07fd294d11cc-1,,ks,2a61fda52de2460eecfa07fd294d11cc,büsíge,büsíge,,,,,,,,"press, as the sap from wood",false,false
ks-2aa63ba5712986427d5190e2893b9fbd-1,,ks,2aa63ba5712986427d5190e2893b9fbd,dásige,dásige,,,,,,,,"sparks, give off, spit coals",false,false
ks-fbb4ac4801e7112cb5996f6fc5382c4f-1,,ks,fbb4ac4801e7112cb5996f6fc5382c4f,dásisige,dásisige,,,,,,,,"sparks or coals, to give off frequently",false,false
ks-d98d1874c3ee5c2d3ba44fb51bb74eef-1,,ks,d98d1874c3ee5c2d3ba44fb51bb74eef,nąsíge,nąsíge,,,,,,,,walk on gravel and kick it,false,false
ks-76f963990ca40b673c74a8cd49dedb91-1,,ks,76f963990ca40b673c74a8cd49dedb91,nąsísige,nąsísige,,,,,,,,move or dart rapidly at short intervals,false,false
pma-31e76f2cffbf8489c2b559e72e83ece4-1,,pma,31e76f2cffbf8489c2b559e72e83ece4,*:pšik (?),*:pšik (?),,,,,,,,[jump],false,false
pdh-31e76f2cffbf8489c2b559e72e83ece4-1,,pdh,31e76f2cffbf8489c2b559e72e83ece4,"*síke, *wasísike",*síke,,,,,,,,[jump],false,false
qu-d18eabd76bdc6fc6ccdfdd20d40ab20b-1,,qu,d18eabd76bdc6fc6ccdfdd20d40ab20b,wasísike,wasísike,,,,,,,,brave,false,false
os-e05b9a7f9ea1d14ba6d3d9d6b50a894b-1,,os,e05b9a7f9ea1d14ba6d3d9d6b50a894b,"noⁿçíge, nǫsíke",noⁿçíge,,,,,,,,lift or kick aside with foot,false,false
os-21a5831a2f594ba33688a429b7d8fc49-1,,os,21a5831a2f594ba33688a429b7d8fc49,waçíçige,waçíçige,,,,,,,,"brave, valorous, valiant, active; prowess",false,false
pda-31e76f2cffbf8489c2b559e72e83ece4-1,,pda,31e76f2cffbf8489c2b559e72e83ece4,*psíčA,*psíčA,,,,,,,,[jump],false,false
op-c76a5e84e4bdee527e274ea30c680d79-1,,op,c76a5e84e4bdee527e274ea30c680d79,[†wasísige],[†wasísige],,,,,,,,active,false,false
psi-6df123cef0b16987813f23233467fd4e-1,,psi,6df123cef0b16987813f23233467fd4e,*hų́pV,*hų́pV,,,,,,,,"[juice, liquid]",false,false
ma-98a5f537c46e6a2bcd1066ec72b9a612-1,,ma,98a5f537c46e6a2bcd1066ec72b9a612,hųpįrį́he,hųpįrį́he,,,,,,,,soup,false,false
la-ecbdb882ae865a07d87611437fda0772-1,,la,ecbdb882ae865a07d87611437fda0772,hąpí,hąpí,,,,,,,,milk,false,false
la-6df123cef0b16987813f23233467fd4e-1,,la,6df123cef0b16987813f23233467fd4e,asą́pi,asą́pi,,,,,,,,"[juice, liquid]",false,false
sv-6df123cef0b16987813f23233467fd4e-1,,sv,6df123cef0b16987813f23233467fd4e,hąpí,hąpí,,,,,,,,"[juice, liquid]",false,false
da-ba90686486172b691a43e04348d36ce6-1,,da,ba90686486172b691a43e04348d36ce6,haŋpí,haŋpí,,,,,,,,"broth, soup, gravy",false,false
pch-6df123cef0b16987813f23233467fd4e-1,,pch,6df123cef0b16987813f23233467fd4e,*húp-,*húp-,,,,,,,,"[juice, liquid]",false,false
hi-98a5f537c46e6a2bcd1066ec72b9a612-1,,hi,98a5f537c46e6a2bcd1066ec72b9a612,húpa,húpa,,,,,,,,soup,false,false
pma-6df123cef0b16987813f23233467fd4e-1,,pma,6df123cef0b16987813f23233467fd4e,*hųprįhe,*hųprįhe,,,,,,,,"[juice, liquid]",false,false
cr-98a5f537c46e6a2bcd1066ec72b9a612-1,,cr,98a5f537c46e6a2bcd1066ec72b9a612,húppii,húppii,,,,,,,,soup,false,false
pda-6df123cef0b16987813f23233467fd4e-1,,pda,6df123cef0b16987813f23233467fd4e,*hąpí,*hąpí,,,,,,,,"[juice, liquid]",false,false
ch-981e563f3055e145b0b911ae9b7be0e9-1,,ch,981e563f3055e145b0b911ae9b7be0e9,ñįyeðį,ñįyeðį,,,,,,,,[jealous],false,false
ch-981e563f3055e145b0b911ae9b7be0e9-2,,ch,981e563f3055e145b0b911ae9b7be0e9,"ñĩthi, niyẽnthin",ñĩthi,,,,,,,,[jealous],false,false
la-1339103d98b821fde9c592d8cad3d51f-1,,la,1339103d98b821fde9c592d8cad3d51f,nawízi,nawízi,,,,,,,,jealous,false,false
wi-981e563f3055e145b0b911ae9b7be0e9-1,,wi,981e563f3055e145b0b911ae9b7be0e9,nąąʔį́zį,nąąʔį́zį,,,,,,,,[jealous],false,false
wi-981e563f3055e145b0b911ae9b7be0e9-2,,wi,981e563f3055e145b0b911ae9b7be0e9,nąą’įzį,nąą’įzį,,,,,,,,[jealous],false,false
da-1339103d98b821fde9c592d8cad3d51f-1,,da,1339103d98b821fde9c592d8cad3d51f,nawízi,nawízi,,,,,,,,jealous,false,false
pwc-981e563f3055e145b0b911ae9b7be0e9-1,,pwc,981e563f3055e145b0b911ae9b7be0e9,*ną́ąʔįzį,*ną́ąʔįzį,,,,,,,,[jealous],false,false
pdh-981e563f3055e145b0b911ae9b7be0e9-1,,pdh,981e563f3055e145b0b911ae9b7be0e9,*ną́wązi,*ną́wązi,,,,,,,,[jealous],false,false
os-981e563f3055e145b0b911ae9b7be0e9-1,,os,981e563f3055e145b0b911ae9b7be0e9,"noⁿ´woⁿçi, nǫ́wǫzi",noⁿ´woⁿçi,,,,,,,,[jealous],false,false
pda-981e563f3055e145b0b911ae9b7be0e9-1,,pda,981e563f3055e145b0b911ae9b7be0e9,*na-_wizi,*na-_wizi,,,,,,,,[jealous],false,false
op-1339103d98b821fde9c592d8cad3d51f-1,,op,1339103d98b821fde9c592d8cad3d51f,noⁿwoⁿçi,noⁿwoⁿçi,,,,,,,,jealous,false,false
qu-87fa4eaaf3698e1b1e2caadabbc8ca60-1,,qu,87fa4eaaf3698e1b1e2caadabbc8ca60,díba wáhi,díba wáhi,,,,,,,,chin,false,false
qu-d8355948568f2e85b8f084c97ee19c9b-1,,qu,d8355948568f2e85b8f084c97ee19c9b,dibáhį,dibáhį,,,,,,,,beard,false,false
pmv-afe3ed1c1895143ef88e710f0fd87842-1,,pmv,afe3ed1c1895143ef88e710f0fd87842,*(i-)re•pa,*(i-)re•pa,,,,,,,,[jaw],false,false
psi-afe3ed1c1895143ef88e710f0fd87842-1,,psi,afe3ed1c1895143ef88e710f0fd87842,*ré•pa,*ré•pa,,,,,,,,[jaw],false,false
ma-272f3da8ea6283df73187baf02345637-1,,ma,272f3da8ea6283df73187baf02345637,ró•hu•pa,ró•hu•pa,,,,,,,,jaw,false,false
la-272f3da8ea6283df73187baf02345637-1,,la,272f3da8ea6283df73187baf02345637,čhehúpa,čhehúpa,,,,,,,,jaw,false,false
ch-afe3ed1c1895143ef88e710f0fd87842-1,,ch,afe3ed1c1895143ef88e710f0fd87842,hí láwe,hí láwe,,,,,,,,[jaw],false,false
ch-afe3ed1c1895143ef88e710f0fd87842-2,,ch,afe3ed1c1895143ef88e710f0fd87842,teeth holder,teeth holder,,,,,,,,[jaw],false,false
wi-60aff348232b3845557e87215b6fd98c-1,,wi,60aff348232b3845557e87215b6fd98c,ráap,ráap,,,,,,,,lower jaw,false,false
wi-87fa4eaaf3698e1b1e2caadabbc8ca60-1,,wi,87fa4eaaf3698e1b1e2caadabbc8ca60,raap,raap,,,,,,,,chin,false,false
wi-afe3ed1c1895143ef88e710f0fd87842-1,,wi,afe3ed1c1895143ef88e710f0fd87842,hiiráp,hiiráp,,,,,,,,[jaw],false,false
wi-afe3ed1c1895143ef88e710f0fd87842-2,,wi,afe3ed1c1895143ef88e710f0fd87842,hirap,hirap,,,,,,,,[jaw],false,false
da-bf73b7bcc2c18898df287f2750203914-1,,da,bf73b7bcc2c18898df287f2750203914,ćehúpa,ćehúpa,,,,,,,,the under jaw,false,false
ks-afe3ed1c1895143ef88e710f0fd87842-1,,ks,afe3ed1c1895143ef88e710f0fd87842,"yéba, yébahü, yeba wahü",yéba,,,,,,,,[jaw],false,false
pch-afe3ed1c1895143ef88e710f0fd87842-1,,pch,afe3ed1c1895143ef88e710f0fd87842,*ró•re•pa,*ró•re•pa,,,,,,,,[jaw],false,false
hi-272f3da8ea6283df73187baf02345637-1,,hi,272f3da8ea6283df73187baf02345637,ró•ro•pa,ró•ro•pa,,,,,,,,jaw,false,false
hi-afe3ed1c1895143ef88e710f0fd87842-1,,hi,afe3ed1c1895143ef88e710f0fd87842,nó•ro•pa,nó•ro•pa,,,,,,,,[jaw],false,false
pwc-afe3ed1c1895143ef88e710f0fd87842-1,,pwc,afe3ed1c1895143ef88e710f0fd87842,*rá•pe,*rá•pe,,,,,,,,[jaw],false,false
pdh-afe3ed1c1895143ef88e710f0fd87842-1,,pdh,afe3ed1c1895143ef88e710f0fd87842,*répa,*répa,,,,,,,,[jaw],false,false
cr-272f3da8ea6283df73187baf02345637-1,,cr,272f3da8ea6283df73187baf02345637,dúuleepe,dúuleepe,,,,,,,,jaw,false,false
os-01ee8d1157164b8ce7a3c84cca594a60-1,,os,01ee8d1157164b8ce7a3c84cca594a60,théba,théba,,,,,,,,"under jaw, jaw",false,false
pda-afe3ed1c1895143ef88e710f0fd87842-1,,pda,afe3ed1c1895143ef88e710f0fd87842,*čhehúpa,*čhehúpa,,,,,,,,[jaw],false,false
op-afe3ed1c1895143ef88e710f0fd87842-1,,op,afe3ed1c1895143ef88e710f0fd87842,théba,théba,,,,,,,,[jaw],false,false
cr-c0db02dc3acfab553a6c97106724f1b8-1,,cr,c0db02dc3acfab553a6c97106724f1b8,xaliá,xaliá,,,,,,,,itch,false,false
psi-0230a6a851faa80e277c236871444d25-1,,psi,0230a6a851faa80e277c236871444d25,*xa-,*xa-,,,,,,,,[itch (1)],false,false
